TIMESTAMP,GPP_NT_VUT_REF,TA_F,SW_IN_F,LW_IN_F,VPD_F,PA_F,P_F,WS_F
2012-05-18,9.66515,8.293,255.652,289.2,5.829,83.302,0,1.79
2012-05-19,8.03146,9.455,208.649,278.633,5.608,83.353,0,2.061
2012-05-20,7.97454,10.66,210.593,300.537,6.133,82.997,0,1.934
2012-05-21,6.43444,8.378,217.939,306.709,4.209,82.298,0,1.614
2012-05-22,5.51638,7.653,223.69,295.793,3.465,82.809,0.7,1.97
2012-05-23,4.23683,9.576,229.884,342.158,1.476,83.886,3.2,1.801
2012-05-24,4.90332,10.522,264.665,289.484,4.242,84.248,0,1.948
2012-05-25,5.01881,10.914,343.866,266.919,6.091,83.901,0,2.028
2012-05-26,5.14515,9.896,247.234,273.279,5.715,83.738,0,2.034
2012-05-27,4.95794,8.461,207.272,295.701,4.679,83.721,0.3,1.719
2012-05-28,3.82778,8.358,159.54,316.885,3.861,83.64,0,1.612
2012-05-29,5.90297,8.988,165.966,301.444,3.726,83.673,0,1.459
2012-05-30,6.54769,10.733,307.946,278.693,6.822,83.945,2.9,2.155
2012-05-31,6.93445,9.756,212.162,325.023,3.434,84.02,2.5,2.303
2012-06-01,5.81494,8.769,142.748,342.11,1.347,83.814,8.8,2.431
2012-06-02,7.96576,12.851,337.433,276.991,6.972,83.651,0,1.755
2012-06-03,8.41476,12.521,150.554,338.015,5.398,83.377,15.6,3.012
2012-06-04,5.6143,4.319,151.245,321.337,1.037,83.328,21.1,1.384
2012-06-05,8.20364,6.912,346.9,280.548,3.901,83.503,0.3,2.304
2012-06-06,8.10164,9.548,135.403,315.442,3.943,83.32,0,2.07
2012-06-07,10.1464,13.294,296.604,310.818,6.791,83.25,0,2.657
2012-06-08,7.93224,10.891,140.18,335.31,2.609,83.327,0.9,3.04
2012-06-09,3.41353,6.706,203.562,324.654,1.064,83.529,33.8,2.677
2012-06-10,3.45634,5.676,182.168,329.552,1.073,83.114,21.5,1.858
2012-06-11,2.76376,6.68,200.727,330.497,1.409,82.721,12,1.885
2012-06-12,1.42363,3.147,58.203,324.364,0.326,82.624,20.4,1.266
2012-06-13,4.49947,5.212,236.498,307.293,1.831,83.417,0.3,1.866
2012-06-14,8.8149,8.369,282.62,257.314,5.365,83.775,0,1.977
2012-06-15,7.03757,13.751,331.447,274.028,10.052,84.06,0,1.818
2012-06-16,6.72422,16.051,348.72,280.869,11.727,84.185,0,1.664
2012-06-17,4.76551,15.283,337.932,291.948,7.425,84.241,0,2.649
2012-06-18,8.5615,16.817,274.86,314.524,11.183,84.159,0,1.897
2012-06-19,7.30881,18.013,265.02,320.637,11.82,84.037,0,1.967
2012-06-20,6.64658,15.452,151.377,341.736,5.481,83.767,4.9,1.897
2012-06-21,5.82183,14.352,250.558,332.185,4.8,83.565,9,2.723
2012-06-22,5.49099,11.51,323.867,323.614,2.09,84.026,0,3.376
2012-06-23,5.36848,10.366,228.244,322.333,1.944,84.308,0,3.306
2012-06-24,6.99425,13.551,243.835,316.543,5.247,84.054,0.1,2.212
2012-06-25,3.50372,10.229,137.076,353.204,1.442,83.862,15.1,3.092
2012-06-26,4.04865,8.615,121.825,351.368,0.523,84.222,2.3,1.684
2012-06-27,5.51377,13.012,315.96,318.85,4.309,84.213,0,2.295
2012-06-28,6.3634,17.058,289.893,307.088,10.449,83.837,0,1.485
2012-06-29,5.09674,18.944,329.96,309.705,12.53,83.812,0,2.6
2012-06-30,4.37919,20.378,329.421,309.412,14.843,83.897,0,2.231
2012-07-01,7.29188,15.982,235.073,329.835,7.72,83.926,0,3.637
2012-07-02,5.15294,11.815,117.673,350.065,1.763,83.836,4.7,2.188
2012-07-03,5.52561,12.479,213.491,347.012,2.154,83.862,16.1,2.136
2012-07-04,4.11821,14.062,211.146,322.68,5.437,83.672,0,1.74
2012-07-05,4.66084,15.377,262.491,322.098,7.464,83.528,0.1,1.722
2012-07-06,3.66619,11.615,118.799,346.692,1.995,83.558,4,1.741
2012-07-07,3.74504,12.131,297.637,317.446,2.669,83.655,0.6,2.646
2012-07-08,6.13016,13.687,220.057,315.602,4.964,83.586,0.1,2.149
2012-07-09,4.54986,12.565,299.033,330.586,2.371,83.678,3,3.382
2012-07-10,5.44928,11.713,234.358,339.91,2.938,83.734,5.9,1.787
2012-07-11,5.35172,10.447,286.422,333.686,1.457,83.707,5.5,3.366
2012-07-12,6.37821,9.163,290.226,316.173,2.361,83.772,0,3.409
2012-07-13,5.77123,10.175,170.662,343.817,1.77,83.314,9,1.905
2012-07-14,6.32146,9.953,146.571,346.291,0.886,83.244,21.8,3.206
2012-07-15,8.16333,7.453,172.935,327.123,2.124,83.689,1.6,2.721
2012-07-16,7.85275,7.382,274.688,273.746,3.599,84.448,0.1,1.93
2012-07-17,6.13978,10.22,173.177,323.456,4.267,84.545,0,2.334
2012-07-18,7.46403,14.299,324.43,286.895,7.404,84.236,0,1.865
2012-07-19,5.37865,14.256,179.416,318.864,6.451,83.688,0.2,3.014
2012-07-20,3.96596,10.71,183.017,349.439,1.196,83.629,10.2,3.548
2012-07-21,6.1212,7.371,146.092,335.133,0.97,83.843,1.3,2.797
2012-07-22,5.55195,6.54,219.647,299.168,1.877,84.18,1.6,2.358
2012-07-23,3.83878,9.007,315.044,259.449,4.033,84.148,0,2.729
2012-07-24,6.15727,15.334,296.949,303.646,8.647,83.968,0.6,1.961
2012-07-25,3.88467,11.489,106.038,330.818,1.781,83.98,11.3,1.148
2012-07-26,5.82751,15.56,311.691,293.07,7.754,84.117,0,1.744
2012-07-27,5.69921,16.659,285.896,320.555,9.176,84.025,1.5,2.001
2012-07-28,4.94233,12.939,126.492,340.581,2.946,83.667,18.1,1.719
2012-07-29,5.83523,11.223,222.181,344.525,1.513,83.663,8.9,2.696
2012-07-30,7.34016,10.676,212.015,344.11,1.506,83.973,0.2,2.918
2012-07-31,6.52857,13.347,286.398,301.902,5.107,84.082,0,2.624
2012-08-01,8.5658,16.266,310.365,295.286,10.631,83.958,0,2.197
2012-08-02,6.88597,15.92,256.475,319.071,6.487,83.883,0.1,2.275
2012-08-03,7.53321,13.6,290.71,339.601,2.262,83.906,6.9,3.2
2012-08-04,5.82725,13.885,172.639,343.83,2.564,83.791,1.4,1.824
2012-08-05,5.53201,12.676,150.443,338.467,2.357,83.644,8,2.509
2012-08-06,3.38237,11.098,83.099,328.461,1.976,83.755,18.4,1.868
2012-08-07,3.80088,10.278,298.992,298.226,2.68,84.28,0.1,3.194
2012-08-08,5.24456,12.867,299.867,306.077,4.152,84.346,0,2.495
2012-08-09,6.28821,12.517,230.961,316.713,4.364,84.392,0,1.949
2012-08-10,6.37034,12.199,306.524,279.125,5.809,84.305,0,2.335
2012-08-11,5.33096,11.727,250.218,266.942,5.943,84.018,0,1.944
2012-08-12,6.7264,12.567,221.571,302.685,6.284,83.684,0.2,2.534
2012-08-13,7.37808,12.852,281.426,304.555,5.63,83.646,0,2.057
2012-08-14,6.88211,14.004,243.674,309.832,5.013,83.72,0,2.046
2012-08-15,7.73097,16.316,241.902,318.385,8.717,83.776,0,1.728
2012-08-16,6.46563,13.272,207.614,331.138,2.996,84.02,1.2,2.47
2012-08-17,5.86305,15.524,277.904,294.563,7.515,84.26,0,2.341
2012-08-18,5.1965,18.279,278.884,294.1,12.441,84.472,0,2.188
2012-08-19,4.64781,19.975,277.654,298.115,15.274,84.597,0,2.015
2012-08-20,4.68517,19.302,260.96,326.722,12.009,84.602,2.1,1.992
2012-08-21,5.43313,17.513,225.436,322.657,9.783,84.402,4.7,1.702
2012-08-22,5.38123,16.657,223.574,330.009,6.182,84.206,1.3,2.736
2012-08-23,5.8602,16.046,207.268,317.551,7.115,83.982,8.7,2.897
2012-08-24,5.94417,14.554,126.729,350.944,3.424,83.645,14.5,2.138
2012-08-25,8.27594,13.104,91.415,362.541,1.015,83.572,35.2,1.708
2012-08-26,5.23384,8.174,141.564,322.075,2.166,83.854,1.2,2.342
2012-08-27,5.59993,10.169,264.016,256.969,6.203,84.178,0,1.698
2012-08-28,5.63835,12.906,206.698,308.272,6.071,84.191,2.1,2.439
2012-08-29,7.29994,13.855,235.105,304.51,6.467,84.256,1.8,1.601
2012-08-30,3.82112,10.412,64.937,336.194,1.241,84.006,10.3,1.79
2012-08-31,NA,4.349,66.185,308.831,0.674,83.748,11.7,NA
2012-09-01,NA,4.131,122.533,283.238,0.404,83.802,0.8,NA
2012-09-02,4.98173,8.651,205.47,302.76,2.071,84.123,0.2,NA
2012-09-03,4.78513,10.463,164.481,332.179,1.343,84.073,0,NA
2012-09-04,4.42308,11.606,157.79,320.063,1.722,83.933,0,NA
2012-09-05,4.17286,10.881,155.621,319.791,2.177,83.946,8.3,1.91
2012-09-06,3.81129,10.365,213.87,319.151,1.672,84.308,0.1,2.07
2012-09-07,3.58986,11.447,242.347,262.489,6.565,84.485,0,2.352
2012-09-08,3.47012,12.161,236.431,259.575,8.179,84.302,0,2.111
2012-09-09,3.94599,13.871,187.145,286.22,7.078,84.065,0,1.771
2012-09-10,3.49431,12.34,155.742,295.584,4.442,84.097,0.1,1.38
2012-09-11,5.68201,12.606,195.837,314.948,5.379,83.95,2.6,2.115
2012-09-12,0.713531,5.234,44.545,331.342,0.817,83.409,19.1,2.343
2012-09-13,0.94528,1.816,89.35,302.838,1.453,83.335,0.3,2.687
2012-09-14,4.32245,4.624,229.648,242.201,2.902,83.591,0,1.745
2012-09-15,4.93782,6.563,223.991,242.688,2.808,83.718,0,2.565
2012-09-16,5.63901,9.378,220.84,250.943,5.489,83.712,0,2.354
2012-09-17,5.91538,10.922,207.096,266.529,4.949,83.744,0,1.768
2012-09-18,4.69119,11.89,187.366,291.589,5.329,83.621,0,1.997
2012-09-19,NA,5.644,65.198,325.436,0.761,83.607,3.5,2.426
2012-09-20,2.72569,3.833,215.796,241.402,3.497,84.022,0.5,1.629
2012-09-21,4.25777,8.378,211.386,251.68,6.279,83.842,0,2.079
2012-09-22,3.71012,9.428,117.522,327.319,2.426,83.666,0.6,1.795
2012-09-23,5.50199,10.588,193.918,279.091,4.823,83.673,0.1,2.665
2012-09-24,1.87545,9.594,23.8,334.425,2.632,82.942,15.6,1.79
2012-09-25,3.0555,9.072,126.229,285.916,4.249,82.856,0,NA
2012-09-26,4.29702,12.472,140.117,316.352,7.782,82.732,5.7,3.415
2012-09-27,4.60142,5.5,164.774,304.856,0.856,83.227,9.2,3.261
2012-09-28,4.48519,6.754,163.968,260.642,2.144,83.832,0,1.693
2012-09-29,2.05974,7.754,34.914,345.234,0.666,83.73,4.1,1.482
2012-09-30,4.35584,7.929,105.841,324.687,0.634,83.803,0.2,1.664
2012-10-01,2.80506,7.165,101.415,333.731,0.338,83.742,0.1,1.96
2012-10-02,2.39595,7.144,158.277,280.035,1.953,83.866,0.1,1.657
2012-10-03,3.8981,7.202,169.336,259.07,3.202,83.816,0,1.319
2012-10-04,2.65125,8.101,65.17,314.539,2.663,83.692,1.5,1.731
2012-10-05,3.60853,8.299,180.877,255.511,3.334,83.931,0,1.895
2012-10-06,3.08233,9.834,164.364,270.51,5.701,83.934,0,1.788
2012-10-07,1.49089,7.939,58.486,331.805,1.687,83.718,8.2,1.73
2012-10-08,1.83056,6.055,133.192,292.416,1.975,83.781,0.3,1.403
2012-10-09,-1.07146,6.274,42.725,339.828,0.516,83.395,32.5,1.208
2012-10-10,-0.183658,5.573,58.39,327.318,0.47,83.339,8.5,1.411
2012-10-11,2.02493,6.945,132.643,287.04,1.639,83.163,0.3,1.403
2012-10-12,1.08709,5.312,70.908,290.277,1.34,83.208,3.4,1.44
2012-10-13,3.6069,3.849,97.127,248.854,1.855,83.198,0,1.995
2012-10-14,4.07236,5.601,129.659,266.75,4.036,82.518,0,2.596
2012-10-15,0.699861,0.147,20.938,306.469,0.849,82.568,12.1,3.024
2012-10-16,4.02511,-0.428,157.75,258.387,0.935,83.166,0,1.519
2012-10-17,5.69802,4.829,98.396,254.288,2.345,83.714,0,2.187
2012-10-18,NA,9.238,150.791,248.825,5.305,83.907,0,3.121
2012-10-19,6.80445,11.758,150.304,239.902,10.24,83.97,0,1.739
2012-10-20,NA,11.272,147.184,240.664,10.21,84.014,0,1.963
2012-10-21,NA,12.652,139.629,261.075,9.475,83.99,0,2.027
2012-10-22,NA,12.186,134.598,269.462,6.6,84.045,0,2.064
2012-10-23,6.2264099999999996,10.726,135.913,259.252,5.17,83.995,0,1.891
2012-10-24,5.63108,9.216,130.711,250.236,3.975,83.673,0,1.592
2012-10-25,NA,7.987,131.649,245.84,3.595,83.364,0,1.534
2012-10-26,NA,6.576,37.85,293.375,2.502,82.504,0.2,1.914
2012-10-27,NA,0.653,19.599,300.959,0.707,81.403,6.9,NA
2012-10-28,NA,-7.167,46.647,266.346,0.596,82.087,2.2,NA
2012-10-29,NA,-7.281,105.313,214.697,0.707,82.867,0,NA
2012-10-30,NA,-3.124,95.621,231.629,1.015,82.645,0,NA
2012-10-31,2.40502,-0.367,97.961,232.553,1.883,82.232,0,NA
2012-11-01,3.44363,0.985,99.15,260.638,0.737,81.517,1.7,NA
2012-11-02,3.03486,2.242,113.777,255.873,2.618,82.438,0,NA
2012-11-03,3.77513,5.45,109.964,261.738,4.023,82.906,0,3.687
2012-11-04,2.75261,6.667,60.871,295.655,3.274,82.531,12.5,3.144
2012-11-05,2.84701,0.017,93.16,288.34,0.582,82.471,7.3,NA
2012-11-06,1.07255,-2.263,63.169,258.6,0.544,83.329,0.3,1.459
2012-11-07,1.85364,-2.79,58.025,238.938,1.275,84.301,0,1.268
2012-11-08,2.43028,2.397,78.712,248.159,1.822,83.978,0,1.209
2012-11-09,2.20617,3.695,97.497,243.441,3.253,83.612,0.2,1.211
2012-11-10,0.801041,5.64,33.197,325.064,1.897,82.936,0.7,2.014
2012-11-11,0.340153,1.808,25.079,321.47,0.11,82.955,12.6,1.617
2012-11-12,1.33037,1.01,34.403,311.236,0.416,83.965,0,0.917
2012-11-13,1.41105,0.873,99.81,216.972,1.576,84.397,0,1.492
2012-11-14,0.674165,3.131,99.682,205.307,4.475,84.245,0,1.626
2012-11-15,0.300818,3.294,99.931,192.572,5.245,83.89,0,1.426
2012-11-16,1.26569,3.912,97.195,196.785,6.036,83.605,0,1.476
2012-11-17,0.860894,3.099,93.35,202.98,5.177,83.249,0,1.345
2012-11-18,0.809488,1.083,71.895,214.408,3.99,83.181,0,1.118
2012-11-19,1.23186,1.864,87.998,211.606,3.45,83.367,0,1.814
2012-11-20,1.35295,3.09,88.168,218.186,3.382,83.551,0,1.609
2012-11-21,1.14817,4.454,86.184,217.6,5.155,83.608,0,1.595
2012-11-22,1.71973,1.638,35.81,278.027,1.761,83.884,0,0.954
2012-11-23,2.29239,2.085,73.866,234.891,3.367,83.846,0,1.393
2012-11-24,1.57401,4.932,67.732,259.254,5.931,83.744,0,1.839
2012-11-25,2.35157,3.529,71.946,240.33,4.328,83.63,0,1.503
2012-11-26,1.56875,6.38,39.051,302.689,4.148,83.063,0,3.11
2012-11-27,1.54169,4.813,53.892,265.859,3.51,82.365,0,2.408
2012-11-28,0.455134,-1.108,12.19,290.143,0.17,81.605,4.4,1.871
2012-11-29,0.248786,-3.85,29.549,288.526,0.546,81.514,2.5,2.309
2012-11-30,-0.485521,-7.269,43.134,238.436,0.538,82.101,0,1.688
2012-12-01,0.139223,-7.586,56.89,219.358,0.537,82.52,0,1.133
2012-12-02,-0.681162,-8.491,38.978,233.045,0.612,82.66,0.3,2.177
2012-12-03,-0.690743,-7.469,52.008,259.05,0.681,83.001,5,1.819
2012-12-04,1.07578,-3.226,25.783,282.078,0.615,82.126,4.2,2.783
2012-12-05,-0.409185,-7.276,38.47,250.513,0.604,82.035,1.7,1.74
2012-12-06,-0.227506,-9.344,40.487,231.049,0.748,82.631,1.2,2.598
2012-12-07,-0.745686,-10.043,30.513,229.815,0.764,82.245,0.4,2.46
2012-12-08,-1.04954,-9.911,47.883,231.602,0.521,82.71,0,1.573
2012-12-09,-0.821971,-10.084,47.079,258.251,1.01,83.397,2.1,0.797
2012-12-10,-0.572804,-6.116,25.04,269.556,0.785,82.59,4.2,4.199
2012-12-11,NA,-9.677,36.819,NA,0.683,83.041,0.9,2.617
2012-12-12,NA,-12.898,73.558,NA,0.877,83.272,0,1.782
2012-12-13,NA,-8.191,45.379,NA,1.379,83.02,0,2.996
2012-12-14,1.00307,-0.965,38.573,NA,1.625,82.746,0,3.621
2012-12-15,0.496078,0.431,36.743,NA,0.811,82.636,2.2,2.024
2012-12-16,2.0764,-1.811,55.204,NA,1.279,82.928,0,1.325
2012-12-17,0.419421,-2.135,51.843,NA,1.148,82.693,0.3,1.105
2012-12-18,0.150577,-3.94,50.066,NA,0.462,82.965,10.6,0.91
2012-12-19,-0.0720316,-5.57,33.34,NA,0.666,83.577,0,NA
2012-12-20,0.416536,-4.794,31.926,NA,1.274,83.16,0.8,2.159
2012-12-21,-0.104993,-1.642,34.749,NA,0.664,82.959,1.1,1.662
2012-12-22,0.103732,-2.816,52.907,NA,0.822,83.478,6.5,1.794
2012-12-23,0.0838383,1.774,48.74,NA,0.613,83.584,12.9,0.488
2012-12-24,0.827853,6.048,57.765,NA,4.515,83.549,0,1.958
2012-12-25,0.841806,5.131,68.452,NA,4.19,83.175,0,2.363
2012-12-26,0.102977,-1.227,48.823,248.431,0.807,83.312,3.1,2.224
2012-12-27,1.00568,-1.561,36.459,250.603,1.343,83.216,3.1,2.815
2012-12-28,-0.0363437,-2.98,36.188,269.187,0.929,84.007,5.3,3.572
2012-12-29,0.362596,-0.02,62.997,279.791,1.483,83.938,0,2.362
2012-12-30,1.50585,-2.225,53.17,277.339,1.582,83.845,0,1.181
2012-12-31,0.987372,-1.768,74.32,261.203,3.037,83.791,0,2.097
2013-01-01,0.989634,-0.745,56.087,235.25,3.271,83.032,0,1.59
2013-01-02,1.08447,-4.999,36.478,247.843,0.469,83.737,1.2,1.968
2013-01-03,0.872848,-3.485,41.782,261.761,2.022,84.832,0.4,1.124
2013-01-04,0.919659,0.799,32.635,311.174,0.201,84.939,1.4,0.75
2013-01-05,0.776578,0.26,30.441,310.086,0.147,84.556,1.6,1.093
2013-01-06,0.514041,0.243,61.852,279.227,0.448,84.393,0.3,1.416
2013-01-07,0.069861,-0.558,79.486,216.959,2.273,84.231,0,0.878
2013-01-08,0.652248,2.186,79.083,227.695,5.48,84.161,0,1.045
2013-01-09,-0.164719,1.871,58.886,221.82,4.613,83.708,0,0.948
2013-01-10,0.553849,-1.537,22.35,271.486,1.939,82.945,2.1,1.315
2013-01-11,-0.31191,-3.935,22.604,249.798,0.511,82.762,3.7,2.1
2013-01-12,0.126716,-6.915,82.282,NA,0.623,82.913,0.2,1.032
2013-01-13,-0.222633,-5.869,70.035,NA,0.854,82.563,0,1.099
2013-01-14,-0.625567,-6.794,46.182,NA,0.413,82.429,0.3,1.64
2013-01-15,1.14683,-8.349,73.761,NA,0.791,82.015,0.4,2.065
2013-01-16,1.04654,-10.217,35.699,NA,0.609,81.798,0.6,2.003
2013-01-17,0.74751,-12.249,47.001,NA,0.582,82.085,0.1,1.904
2013-01-18,1.22145,-12.172,84.797,NA,0.874,81.924,0,1.435
2013-01-19,0.183078,-3.799,70.141,NA,1.627,81.394,0.1,2.625
2013-01-20,0.495506,0.265,36.115,NA,0.906,81.267,0.1,2.391
2013-01-21,-1.23767,-3.88,40.371,278.73,0.319,81.396,0.8,1.996
2013-01-22,0.261901,-5.706,56.74,239.94,0.671,81.937,0.1,1.599
2013-01-23,-0.0754758,-6.812,94.952,NA,2.009,82.142,0,1.769
2013-01-24,0.453767,-8.151,97.563,NA,1.194,82.105,0,1.805
2013-01-25,0.538169,-12.518,43.658,NA,0.571,82.663,0,1.217
2013-01-26,-0.208042,-7.202,103.097,NA,2.409,82.608,0,1.3
2013-01-27,-0.597251,-2.492,88.381,256.165,3.345,82.779,0,1.31
2013-01-28,-0.516703,-4.013,43.204,254.649,0.787,83.103,2,1.76
2013-01-29,NA,-3.809,64.001,256.728,1.436,NA,4.5,NA
2013-01-30,0.185821,2.598,84.517,282.203,1.175,83.723,2.1,1.37
2013-01-31,0.228968,-0.153,104.194,217.336,3.162,83.799,0,2.158
2013-02-01,0.228146,-0.062,41.131,295.715,1.123,82.708,0.4,1.797
2013-02-02,1.22458,-3.399,28.25,279.207,0.692,81.622,1.3,4.013
2013-02-03,NA,-8.067,88.383,256.702,0.79,83.025,0.6,3.501
2013-02-04,1.31876,-4.312,52.434,277.477,0.39,83.31,13.3,0.841
2013-02-05,1.61938,-2.906,75.577,246.853,0.8,82.451,3,2.182
2013-02-06,1.19797,-7.394,96.638,226.309,0.878,81.607,1.6,1.576
2013-02-07,0.392522,-8.545,74.987,251.807,0.621,82.243,1.2,1.844
2013-02-08,0.312864,-10.626,60.389,233.823,0.485,82.475,1.1,1.205
2013-02-09,NA,-12.578,75.878,221.597,0.46,82.683,3.4,1.117
2013-02-10,NA,-14.178,112.347,153.874,1.109,82.454,0,2.056
2013-02-11,0.81023,-7.387,77.752,247.735,0.998,81.701,0,1.553
2013-02-12,NA,-7.93,58.528,265.037,0.341,81.953,1.1,1.729
2013-02-13,-0.650855,-11.205,NA,208.986,0.512,82.999,0,1.175
2013-02-14,0.87567,-8.791,134.816,194.166,1.219,83.22,0,1.645
2013-02-15,0.749113,-4.273,73.595,277.173,0.698,83.14,0.6,1.625
2013-02-16,0.476653,-5.342,73.919,263.085,0.654,83.482,0,1.475
2013-02-17,-0.212617,-6.953,134.768,205.782,0.952,83.234,0,1.374
2013-02-18,-1.0383,-7.894,150.299,167.645,1.503,83.134,0,1.884
2013-02-19,-0.846451,-6.2,112.497,226.009,1.939,83.068,0.5,1.543
2013-02-20,NA,-6.447,94.218,255.844,0.468,82.829,1.4,1.644
2013-02-21,-0.559185,-10.313,114.781,227.246,0.523,82.407,0.3,2.149
2013-02-22,1.24644,-13.037,142.426,176.369,0.507,81.809,0.1,1.921
2013-02-23,1.58104,-13.222,136.851,193.282,0.727,81.742,0.1,2.677
2013-02-24,0.545181,-12.603,131.467,205.686,0.61,82.119,0.3,1.923
2013-02-25,0.854526,-9.085,143.683,171.317,1.333,82.841,0,1.115
2013-02-26,-0.997859,-6.48,156.421,185.382,2.065,83.494,0,1.271
2013-02-27,-0.438686,-3.403,167.374,199.153,2.287,83.65,0,1.525
2013-02-28,0.117455,-0.537,157.686,202.716,2.775,83.658,0,1.451
2013-03-01,0.0353503,-1.273,178.025,186.863,3.233,83.414,0,1.655
2013-03-02,0.111638,-1.429,182.419,183.221,3.639,83.359,0,1.392
2013-03-03,0.0716807,-0.085,184.987,185.246,4.408,83.433,0,1.5
2013-03-04,0.22184,1.309,186.816,189.448,4.801,83.468,0,2.193
2013-03-05,0.828714,0.577,121.873,224.253,4.148,83.298,0,3.243
2013-03-06,0.38757,2.872,106.426,279.064,3.293,82.571,0,1.851
2013-03-07,1.26308,3.877,101.925,283.141,2.874,82.26,0,1.456
2013-03-08,0.831565,3.114,136.321,269.475,2.697,82.212,1.2,1.327
2013-03-09,1.33405,1.356,116.03,297.094,0.938,82.264,0.4,1.986
2013-03-10,1.41797,0.908,127.086,242.258,2.249,81.986,0,1.016
2013-03-11,1.30274,-0.033,133.433,245.339,2.051,81.826,0,1.532
2013-03-12,1.15044,0.366,152.709,254.511,2.567,81.582,0,1.456
2013-03-13,0.114272,-3.699,169.673,257.18,0.93,81.526,0.2,2.972
2013-03-14,1.30947,-9.84,112.371,234.289,0.866,81.866,0.1,3.264
2013-03-15,1.65541,-12.157,120.128,207.198,0.808,82.511,0.2,2.871
2013-03-16,1.01973,-7.373,196.657,187.914,2.766,82.888,0,2.606
2013-03-17,0.401011,-2.325,119.651,256.693,2.783,82.39,0,3.233
2013-03-18,0.482934,-3.603,58.057,283.631,0.685,81.345,4.9,2.659
2013-03-19,-0.108819,-4.346,184.716,239.39,0.959,81.903,3,1.478
2013-03-20,0.335781,-2.73,141.126,249.441,1.754,82.328,0.4,2.064
2013-03-21,-0.113667,-3.817,168.612,242.678,1.614,83.044,0.1,2.477
2013-03-22,0.749039,0.441,208.381,259.772,2.986,82.862,0,1.143
2013-03-23,1.33842,2.482,194.311,249.381,3.175,82.612,0,2.122
2013-03-24,1.84343,1.989,120.226,284.336,2.439,82.276,0,1.442
2013-03-25,-0.314179,-3.022,76.419,278.439,0.458,81.964,0.4,2.22
2013-03-26,NA,-6.188,91.276,281.128,0.318,81.883,3.2,1.823
2013-03-27,1.225,-3.764,245.02,212.278,1.216,82.108,0.1,1.746
2013-03-28,1.90644,-1.847,130.18,257.825,1.659,82.389,0.8,2.324
2013-03-29,1.49658,-1.809,130.758,291.997,0.334,82.225,0.1,2.276
2013-03-30,0.961271,-1.408,74.216,277.868,0.576,81.931,4,1.622
2013-03-31,1.14172,-4.434,176.334,270.946,0.624,82.032,0.2,2.815
2013-04-01,1.98241,-3.965,248.908,187.096,2.367,82.075,0,2.104
2013-04-02,1.29234,-1.754,247.855,204.798,2.108,82.069,0,2.08
2013-04-03,1.75523,-1.493,247.534,214.483,2.152,82.359,0,1.598
2013-04-04,1.78281,1.518,182.035,243.165,3.657,82.302,0,1.648
2013-04-05,1.25856,-0.158,102.788,293.534,1.248,82.096,0.3,1.44
2013-04-06,1.5047,-1.099,187.716,275.391,0.698,82.782,0,2.687
2013-04-07,0.629841,-3.166,159.978,253.998,0.574,82.994,0,3.153
2013-04-08,2.2023,-1.49,117.921,267.065,1.811,82.389,0.6,1.515
2013-04-09,1.02243,-0.621,160.656,238.911,1.9,82.358,0.3,2.1
2013-04-10,1.99622,0.695,248.542,253.032,2.922,82.824,0,1.846
2013-04-11,2.46361,4.483,187.252,298.787,3.118,82.859,0.2,2.568
2013-04-12,2.69347,2.744,168.462,299.342,1.487,82.761,3.2,2.542
2013-04-13,2.68489,2.102,277.383,232.965,3.356,83.767,0,1.223
2013-04-14,4.12313,6.889,279.287,259.222,5.916,84.391,0,1.357
2013-04-15,4.30426,9.334,272.1,249.565,6.624,84.174,0,1.439
2013-04-16,5.20926,8.839,238.483,284.442,5.006,84.119,0,1.327
2013-04-17,6.61495,9.084,270.775,260.489,5.712,84.278,0,1.253
2013-04-18,7.50794,9.911,222.166,273.017,5.976,84.061,0,1.076
2013-04-19,4.39736,2.037,70.725,319.555,0.472,83.746,15.9,2.613
2013-04-20,NA,-1.27,163.838,298.816,0.336,83.424,3.3,1.544
2013-04-21,5.94392,3.777,224.111,291.756,1.353,83.37,0,1.764
2013-04-22,3.1865,1.828,169.714,311.705,0.486,83.345,0.1,2.589
2013-04-23,5.3151,4.479,290.037,284.02,2.052,83.915,0.1,1.83
2013-04-24,5.90651,6.743,298.693,231.405,5.226,84.491,0,1.644
2013-04-25,4.54756,8.352,298.069,237.069,6.861,84.407,0,1.609
2013-04-26,5.84806,9.606,150.71,315.188,4.575,83.512,0,2.494
2013-04-27,4.75796,7.544,173.19,311.474,3.865,82.418,0,2.075
2013-04-28,3.93583,5.293,185.041,301.925,2.06,83.018,0,2.479
2013-04-29,2.88769,6.605,69.137,316.761,1.572,83.62,0.4,1.887
2013-04-30,4.78429,9.418,139.579,316.591,4.231,83.7,0,2.062
2013-05-01,4.85252,9.219,233.333,311.697,4.178,83.825,1.9,1.939
2013-05-02,5.45609,8.978,213.216,296.838,3.702,83.596,4.5,1.85
2013-05-03,4.79126,6.429,195.129,287.982,2.382,83.358,1.8,2.506
2013-05-04,4.69414,5.024,160.994,311.267,1.281,83.671,1,1.804
2013-05-05,4.94603,7.171,299.6,274.729,3.33,83.837,0,2.08
2013-05-06,4.43864,6.658,133.487,326.826,1.751,83.595,11,1.243
2013-05-07,4.57768,5.735,168.975,321.845,1.06,83.534,14.2,2.135
